serial,setting,dataset_name,method,seed,n_cluster_ratio,extractor_layer,model_name_extractor,acc_mean,acc_std,acc_max,lr_acc_max,acc_min,ada_ratio,cva,acc_mean_std_latex,acc_mean_std
54,,all,hiresnet50.fb_swsl_ig1b_ft_in1k,0,90.0,-1.0,hiresnet50.fb_swsl_ig1b_ft_in1k,41.9667,14.3894,56.16666666666666,0.0001,17.666666666666668,34.28764630085337,-42.82527022976585,41.9667\pm{14.3894},41.9667+-14.3894
54,,all,hiresnet50.fb_ssl_yfcc100m_ft_in1k,0,10.0,-1.0,hiresnet50.fb_ssl_yfcc100m_ft_in1k,44.1667,10.5022,54.333333333333336,0.03,29.0,23.778575896185345,-31.268827303483732,44.1667\pm{10.5022},44.1667+-10.5022
54,,all,hiresnet50.fb_ssl_yfcc100m_ft_in1k,0,20.0,-1.0,hiresnet50.fb_ssl_yfcc100m_ft_in1k,46.3167,12.9034,55.16666666666666,0.0001,12.333333333333334,27.858991746506355,-38.43147911430552,46.3167\pm{12.9034},46.3167+-12.9034
54,,all,hiresnet50.fb_ssl_yfcc100m_ft_in1k,0,30.0,-1.0,hiresnet50.fb_ssl_yfcc100m_ft_in1k,44.5333,13.3171,53.5,0.0001,9.166666666666666,29.903607976577888,-39.65218417694228,44.5333\pm{13.3171},44.5333+-13.3171
54,,all,hiresnet50.fb_ssl_yfcc100m_ft_in1k,0,40.0,-1.0,hiresnet50.fb_ssl_yfcc100m_ft_in1k,49.3167,7.6245,57.833333333333336,0.0001,34.833333333333336,15.46021180620636,-22.718781249220246,49.3167\pm{7.6245},49.3167+-7.6245
54,,all,hiresnet50.fb_ssl_yfcc100m_ft_in1k,0,50.0,-1.0,hiresnet50.fb_ssl_yfcc100m_ft_in1k,44.8833,16.5005,56.66666666666666,0.0001,13.0,36.76303821444322,-49.13380057360336,44.8833\pm{16.5005},44.8833+-16.5005
54,,all,hiresnet50.fb_ssl_yfcc100m_ft_in1k,0,70.0,-1.0,hiresnet50.fb_ssl_yfcc100m_ft_in1k,48.8,6.1653,54.833333333333336,5e-05,36.833333333333336,12.633842555771729,-18.36960707609209,48.8\pm{6.1653},48.8+-6.1653
54,,all,hiresnet50.fb_ssl_yfcc100m_ft_in1k,0,90.0,-1.0,hiresnet50.fb_ssl_yfcc100m_ft_in1k,46.5185,12.3641,57.333333333333336,0.0001,20.83333333333333,26.578892442204932,-36.82653208381061,46.5185\pm{12.3641},46.5185+-12.3641
54,,all,hiresnet50.in1k_supcon,0,10.0,-1.0,hiresnet50.in1k_supcon,43.55,8.4587,50.16666666666666,0.03,27.166666666666668,19.422973740295404,-25.181885454292992,43.55\pm{8.4587},43.55+-8.4587
54,,all,hiresnet50.in1k_supcon,0,20.0,-1.0,hiresnet50.in1k_supcon,43.3,10.5786,52.0,0.0001,23.666666666666668,24.430880828637065,-31.491405388113176,43.3\pm{10.5786},43.3+-10.5786
54,,all,hiresnet50.in1k_supcon,0,30.0,-1.0,hiresnet50.in1k_supcon,41.6,14.9353,53.66666666666666,0.0001,11.5,35.90214550531382,-44.44685613557851,41.6\pm{14.9353},41.6+-14.9353
54,,all,hiresnet50.in1k_supcon,0,40.0,-1.0,hiresnet50.in1k_supcon,42.9,10.6436,52.16666666666666,0.0001,22.666666666666668,24.810142990030812,-31.682552598269343,42.9\pm{10.6436},42.9+-10.6436
54,,all,hiresnet50.in1k_supcon,0,50.0,-1.0,hiresnet50.in1k_supcon,43.1,11.8465,56.16666666666666,0.0001,17.833333333333332,27.486194292191275,-35.26478727688141,43.1\pm{11.8465},43.1+-11.8465
54,,all,hiresnet50.in1k_supcon,0,70.0,-1.0,hiresnet50.in1k_supcon,45.4833,7.893,52.5,0.0001,28.33333333333333,17.35355716254417,-23.505393176666075,45.4833\pm{7.893},45.4833+-7.893
54,,all,hiresnet50.in1k_supcon,0,90.0,-1.0,hiresnet50.in1k_supcon,42.3833,13.1766,51.5,0.0001,8.833333333333334,31.089194902879424,-39.2190193699824,42.3833\pm{13.1766},42.3833+-13.1766
54,,all,hiresnet50.in1k_swav,0,10.0,-1.0,hiresnet50.in1k_swav,56.9167,3.6373,62.66666666666666,0.03,52.16666666666666,6.390567866057484,-10.847988952632578,56.9167\pm{3.6373},56.9167+-3.6373
54,,all,hiresnet50.in1k_swav,0,20.0,-1.0,hiresnet50.in1k_swav,56.65,3.1353,61.833333333333336,0.01,51.333333333333336,5.534462907594941,-9.350475082381651,56.65\pm{3.1353},56.65+-3.1353
54,,all,hiresnet50.in1k_swav,0,30.0,-1.0,hiresnet50.in1k_swav,56.7667,3.3722,62.0,0.01,51.16666666666666,5.9404246080022185,-10.057138861347756,56.7667\pm{3.3722},56.7667+-3.3722
54,,all,hiresnet50.in1k_swav,0,40.0,-1.0,hiresnet50.in1k_swav,58.2833,3.403,64.0,0.03,53.5,5.838755847674278,-10.150677041181734,58.2833\pm{3.403},58.2833+-3.403
54,,all,hiresnet50.in1k_swav,0,50.0,-1.0,hiresnet50.in1k_swav,58.1333,2.52,62.5,0.03,55.16666666666666,4.334936545056529,-7.51677996912802,58.1333\pm{2.52},58.1333+-2.52
54,,all,hiresnet50.in1k_swav,0,70.0,-1.0,hiresnet50.in1k_swav,58.8667,1.712,61.333333333333336,0.0001,56.0,2.90822767788017,-5.106847802357578,58.8667\pm{1.712},58.8667+-1.712
54,,all,hiresnet50.in1k_swav,0,90.0,-1.0,hiresnet50.in1k_swav,58.55,4.1231,64.16666666666667,0.03,53.0,7.042088904841977,-12.299008272306512,58.55\pm{4.1231},58.55+-4.1231
54,,all,hiresnet50.in1k_mocov3,0,10.0,-1.0,hiresnet50.in1k_mocov3,49.85,2.6891,53.333333333333336,0.01,46.16666666666666,5.394351083166822,-8.013308534044313,49.85\pm{2.6891},49.85+-2.6891
54,,all,hiresnet50.in1k_mocov3,0,20.0,-1.0,hiresnet50.in1k_mocov3,50.5167,2.0007,54.5,0.03,48.16666666666666,3.9604638546809996,-5.962478333222245,50.5167\pm{2.0007},50.5167+-2.0007
54,,all,hiresnet50.in1k_mocov3,0,30.0,-1.0,hiresnet50.in1k_mocov3,50.05,2.2567,53.0,0.01,46.66666666666666,4.50898245304029,-6.725147328709593,50.05\pm{2.2567},50.05+-2.2567
54,,all,hiresnet50.in1k_mocov3,0,40.0,-1.0,hiresnet50.in1k_mocov3,51.0667,2.2377,53.833333333333336,0.03,46.16666666666666,4.381965491792557,-6.669351478508272,51.0667\pm{2.2377},51.0667+-2.2377
54,,all,hiresnet50.in1k_mocov3,0,50.0,-1.0,hiresnet50.in1k_mocov3,51.0667,3.0441,56.16666666666666,0.03,45.5,5.961070525760246,-9.072749340207093,51.0667\pm{3.0441},51.0667+-3.0441
54,,all,hiresnet50.in1k_mocov3,0,70.0,-1.0,hiresnet50.in1k_mocov3,52.2167,2.344,55.333333333333336,0.03,49.16666666666666,4.488906406689164,-6.986982822011683,52.2167\pm{2.344},52.2167+-2.344
54,,all,hiresnet50.in1k_mocov3,0,90.0,-1.0,hiresnet50.in1k_mocov3,50.7333,2.593,54.833333333333336,0.03,47.16666666666666,5.110965052256994,-7.727779159012575,50.7333\pm{2.593},50.7333+-2.593
54,,all,hiresnet50.in1k_spark,0,10.0,-1.0,hiresnet50.in1k_spark,27.8,19.1859,50.5,5e-05,1.8333333333333333,69.01391366445007,-56.86746485950685,27.8\pm{19.1859},27.8+-19.1859
54,,all,hiresnet50.in1k_spark,0,20.0,-1.0,hiresnet50.in1k_spark,29.8,17.5025,51.333333333333336,5e-05,2.0,58.73329484613035,-51.920232643979226,29.8\pm{17.5025},29.8+-17.5025
54,,all,hiresnet50.in1k_spark,0,30.0,-1.0,hiresnet50.in1k_spark,25.7667,19.2785,49.16666666666666,1e-05,1.1666666666666667,74.81965166111459,-57.08739421743043,25.7667\pm{19.2785},25.7667+-19.2785
54,,all,hiresnet50.in1k_spark,0,40.0,-1.0,hiresnet50.in1k_spark,35.5,14.9053,53.833333333333336,5e-06,2.0,41.9866375874392,-44.29590265474835,35.5\pm{14.9053},35.5+-14.9053
54,,all,hiresnet50.in1k_spark,0,50.0,-1.0,hiresnet50.in1k_spark,32.3667,17.1897,51.16666666666666,1e-05,1.0,53.10932574088403,-51.03806203698954,32.3667\pm{17.1897},32.3667+-17.1897
54,,all,hiresnet50.in1k_spark,0,70.0,-1.0,hiresnet50.in1k_spark,33.9167,19.8604,56.833333333333336,5e-05,4.666666666666667,58.55632487736007,-58.995497313940255,33.9167\pm{19.8604},33.9167+-19.8604
54,,all,hiresnet50.in1k_spark,0,90.0,-1.0,hiresnet50.in1k_spark,34.1,17.7544,55.16666666666666,5e-05,7.833333333333333,52.06557060383421,-52.742423021684054,34.1\pm{17.7544},34.1+-17.7544
54,,all,hivit_base_patch16_224.orig_in21k,0,10.0,-1.0,hivit_base_patch16_224.orig_in21k,50.8,5.7143,57.833333333333336,5e-06,38.833333333333336,11.248598265493756,-17.030377773957547,50.8\pm{5.7143},50.8+-5.7143
54,,all,hivit_base_patch16_224.orig_in21k,0,20.0,-1.0,hivit_base_patch16_224.orig_in21k,52.3833,4.6428,58.16666666666666,1e-05,42.333333333333336,8.863180396588026,-13.8398561892722,52.3833\pm{4.6428},52.3833+-4.6428
54,,all,hivit_base_patch16_224.orig_in21k,0,30.0,-1.0,hivit_base_patch16_224.orig_in21k,52.2,4.7595,57.16666666666666,0.01,41.5,9.117865633742458,-14.187398926103263,52.2\pm{4.7595},52.2+-4.7595
54,,all,hivit_base_patch16_224.orig_in21k,0,40.0,-1.0,hivit_base_patch16_224.orig_in21k,51.6667,4.4804,56.66666666666666,1e-05,43.0,8.671761356411164,-13.35451248887319,51.6667\pm{4.4804},51.6667+-4.4804
54,,all,hivit_base_patch16_224.orig_in21k,0,50.0,-1.0,hivit_base_patch16_224.orig_in21k,52.5167,4.9643,58.833333333333336,1e-05,42.833333333333336,9.452900419390417,-14.798515606555698,52.5167\pm{4.9643},52.5167+-4.9643
54,,all,hivit_base_patch16_224.orig_in21k,0,70.0,-1.0,hivit_base_patch16_224.orig_in21k,52.7167,5.2711,57.5,1e-05,40.5,9.998882614743978,-15.713244029070161,52.7167\pm{5.2711},52.7167+-5.2711
54,,all,hivit_base_patch16_224.orig_in21k,0,90.0,-1.0,hivit_base_patch16_224.orig_in21k,53.5667,4.0751,58.66666666666666,0.03,44.66666666666666,7.607468361574806,-12.149126973434967,53.5667\pm{4.0751},53.5667+-4.0751
54,,all,hideit_base_patch16_224.fb_in1k,0,10.0,-1.0,hideit_base_patch16_224.fb_in1k,52.35,9.614,61.833333333333336,5e-06,28.166666666666668,18.364822919563597,-28.658306165978995,52.35\pm{9.614},52.35+-9.614
54,,all,hideit_base_patch16_224.fb_in1k,0,20.0,-1.0,hideit_base_patch16_224.fb_in1k,52.15,9.5705,62.833333333333336,1e-05,34.0,18.351959780747933,-28.528121479172665,52.15\pm{9.5705},52.15+-9.5705
54,,all,hideit_base_patch16_224.fb_in1k,0,30.0,-1.0,hideit_base_patch16_224.fb_in1k,52.8333,8.4063,62.833333333333336,5e-06,31.83333333333333,15.911066514723649,-25.05992976068975,52.8333\pm{8.4063},52.8333+-8.4063
54,,all,hideit_base_patch16_224.fb_in1k,0,40.0,-1.0,hideit_base_patch16_224.fb_in1k,54.6833,9.6159,63.16666666666666,1e-05,29.666666666666668,17.58471955832903,-28.671885239855488,54.6833\pm{9.6159},54.6833+-9.6159
54,,all,hideit_base_patch16_224.fb_in1k,0,50.0,-1.0,hideit_base_patch16_224.fb_in1k,54.2,8.2165,61.833333333333336,5e-06,35.333333333333336,15.159620914097543,-24.49794739718163,54.2\pm{8.2165},54.2+-8.2165
54,,all,hideit_base_patch16_224.fb_in1k,0,70.0,-1.0,hideit_base_patch16_224.fb_in1k,53.8833,8.5382,62.66666666666666,5e-06,34.0,15.84579038680417,-25.456262256400905,53.8833\pm{8.5382},53.8833+-8.5382
54,,all,hideit_base_patch16_224.fb_in1k,0,90.0,-1.0,hideit_base_patch16_224.fb_in1k,53.9333,12.6445,64.33333333333333,5e-06,19.83333333333333,23.444726614241127,-37.69912039569972,53.9333\pm{12.6445},53.9333+-12.6445
54,,all,hivit_base_patch16_224_miil.in21k,0,10.0,-1.0,hivit_base_patch16_224_miil.in21k,49.1167,5.5728,57.16666666666666,0.03,37.5,11.346003782347575,-16.604876535465674,49.1167\pm{5.5728},49.1167+-5.5728
54,,all,hivit_base_patch16_224_miil.in21k,0,20.0,-1.0,hivit_base_patch16_224_miil.in21k,50.6333,5.8245,61.16666666666666,0.03,42.833333333333336,11.503273177563091,-17.358439224942703,50.6333\pm{5.8245},50.6333+-5.8245
54,,all,hivit_base_patch16_224_miil.in21k,0,30.0,-1.0,hivit_base_patch16_224_miil.in21k,50.3,5.8699,61.5,0.03,41.333333333333336,11.669752446554213,-17.49295891738476,50.3\pm{5.8699},50.3+-5.8699
54,,all,hivit_base_patch16_224_miil.in21k,0,40.0,-1.0,hivit_base_patch16_224_miil.in21k,50.5167,5.0677,58.66666666666666,0.03,41.16666666666666,10.031779096654592,-15.102843430013486,50.5167\pm{5.0677},50.5167+-5.0677
54,,all,hivit_base_patch16_224_miil.in21k,0,50.0,-1.0,hivit_base_patch16_224_miil.in21k,51.8167,4.96,61.833333333333336,0.03,42.66666666666666,9.572198665524349,-14.784260838902357,51.8167\pm{4.96},51.8167+-4.96
54,,all,hivit_base_patch16_224_miil.in21k,0,70.0,-1.0,hivit_base_patch16_224_miil.in21k,53.0667,5.7118,62.333333333333336,0.03,41.0,10.763447509201308,-17.02777395955647,53.0667\pm{5.7118},53.0667+-5.7118
54,,all,hivit_base_patch16_224_miil.in21k,0,90.0,-1.0,hivit_base_patch16_224_miil.in21k,51.9667,5.5632,61.833333333333336,0.03,42.0,10.705356522469254,-16.582597253304872,51.9667\pm{5.5632},51.9667+-5.5632
54,,all,hideit3_base_patch16_224.fb_in1k,0,10.0,-1.0,hideit3_base_patch16_224.fb_in1k,45.55,11.3652,58.833333333333336,5e-06,22.33333333333333,24.95096595517749,-33.84598531819826,45.55\pm{11.3652},45.55+-11.3652
54,,all,hideit3_base_patch16_224.fb_in1k,0,20.0,-1.0,hideit3_base_patch16_224.fb_in1k,49.1,8.3056,58.333333333333336,5e-06,32.0,16.915648525842848,-24.74759379330808,49.1\pm{8.3056},49.1+-8.3056
54,,all,hideit3_base_patch16_224.fb_in1k,0,30.0,-1.0,hideit3_base_patch16_224.fb_in1k,46.2333,9.1777,57.0,5e-06,26.166666666666668,19.850764592963067,-27.33450284451014,46.2333\pm{9.1777},46.2333+-9.1777
54,,all,hideit3_base_patch16_224.fb_in1k,0,40.0,-1.0,hideit3_base_patch16_224.fb_in1k,48.6,8.4178,57.16666666666666,5e-06,30.5,17.32056420556128,-25.080176969652733,48.6\pm{8.4178},48.6+-8.4178
54,,all,hideit3_base_patch16_224.fb_in1k,0,50.0,-1.0,hideit3_base_patch16_224.fb_in1k,47.7333,10.8986,58.66666666666666,5e-06,22.83333333333333,22.832217434225214,-32.467413191468246,47.7333\pm{10.8986},47.7333+-10.8986
54,,all,hideit3_base_patch16_224.fb_in1k,0,70.0,-1.0,hideit3_base_patch16_224.fb_in1k,49.2167,9.5594,59.833333333333336,5e-06,25.666666666666668,19.42319041398421,-28.484108742107843,49.2167\pm{9.5594},49.2167+-9.5594
54,,all,hideit3_base_patch16_224.fb_in1k,0,90.0,-1.0,hideit3_base_patch16_224.fb_in1k,50.2167,11.5774,61.833333333333336,5e-06,26.666666666666668,23.05499477874723,-34.50179968639522,50.2167\pm{11.5774},50.2167+-11.5774
54,,all,hideit3_base_patch16_224.fb_in22k_ft_in1k,0,10.0,-1.0,hideit3_base_patch16_224.fb_in22k_ft_in1k,43.1,12.6059,56.333333333333336,5e-06,15.166666666666666,29.24802113941272,-37.52521112186652,43.1\pm{12.6059},43.1+-12.6059
54,,all,hideit3_base_patch16_224.fb_in22k_ft_in1k,0,20.0,-1.0,hideit3_base_patch16_224.fb_in22k_ft_in1k,44.1333,13.1224,56.833333333333336,5e-06,13.166666666666666,29.733441028875063,-39.069741511941835,44.1333\pm{13.1224},44.1333+-13.1224
54,,all,hideit3_base_patch16_224.fb_in22k_ft_in1k,0,30.0,-1.0,hideit3_base_patch16_224.fb_in22k_ft_in1k,42.0,14.3284,55.16666666666666,5e-06,5.833333333333333,34.11519011987153,-42.64398764983941,42.0\pm{14.3284},42.0+-14.3284
54,,all,hideit3_base_patch16_224.fb_in22k_ft_in1k,0,40.0,-1.0,hideit3_base_patch16_224.fb_in22k_ft_in1k,45.3667,11.1532,57.16666666666666,5e-06,23.33333333333333,24.58456591198606,-33.21374854709317,45.3667\pm{11.1532},45.3667+-11.1532
54,,all,hideit3_base_patch16_224.fb_in22k_ft_in1k,0,50.0,-1.0,hideit3_base_patch16_224.fb_in22k_ft_in1k,45.5167,11.7511,57.66666666666666,5e-06,18.166666666666668,25.81721569438472,-34.99523587373849,45.5167\pm{11.7511},45.5167+-11.7511
54,,all,hideit3_base_patch16_224.fb_in22k_ft_in1k,0,70.0,-1.0,hideit3_base_patch16_224.fb_in22k_ft_in1k,44.4,10.7316,57.0,1e-05,23.83333333333333,24.17033980827677,-31.95318922654189,44.4\pm{10.7316},44.4+-10.7316
54,,all,hideit3_base_patch16_224.fb_in22k_ft_in1k,0,90.0,-1.0,hideit3_base_patch16_224.fb_in22k_ft_in1k,46.2333,12.0126,58.333333333333336,5e-06,20.0,25.98265534791863,-35.778116414083954,46.2333\pm{12.0126},46.2333+-12.0126
54,,all,hivit_base_patch16_224.in1k_mocov3,0,10.0,-1.0,hivit_base_patch16_224.in1k_mocov3,48.95,5.7773,58.5,1e-05,41.66666666666666,11.802390759666388,-17.213786922973423,48.95\pm{5.7773},48.95+-5.7773
54,,all,hivit_base_patch16_224.in1k_mocov3,0,20.0,-1.0,hivit_base_patch16_224.in1k_mocov3,49.3167,6.0672,58.16666666666666,1e-05,39.333333333333336,12.30261884590489,-18.078698394057234,49.3167\pm{6.0672},49.3167+-6.0672
54,,all,hivit_base_patch16_224.in1k_mocov3,0,30.0,-1.0,hivit_base_patch16_224.in1k_mocov3,49.0667,6.6742,57.66666666666666,1e-05,38.16666666666666,13.602233259489335,-19.886465025373408,49.0667\pm{6.6742},49.0667+-6.6742
54,,all,hivit_base_patch16_224.in1k_mocov3,0,40.0,-1.0,hivit_base_patch16_224.in1k_mocov3,49.9667,6.1743,58.333333333333336,5e-06,39.333333333333336,12.356877069340957,-18.399389956248683,49.9667\pm{6.1743},49.9667+-6.1743
54,,all,hivit_base_patch16_224.in1k_mocov3,0,50.0,-1.0,hivit_base_patch16_224.in1k_mocov3,50.8,6.1105,58.333333333333336,1e-05,40.0,12.028553189861178,-18.21122952944982,50.8\pm{6.1105},50.8+-6.1105
54,,all,hivit_base_patch16_224.in1k_mocov3,0,70.0,-1.0,hivit_base_patch16_224.in1k_mocov3,51.4833,6.9715,60.0,1e-05,40.833333333333336,13.54123801410263,-20.77902973264049,51.4833\pm{6.9715},51.4833+-6.9715
54,,all,hivit_base_patch16_224.in1k_mocov3,0,90.0,-1.0,hivit_base_patch16_224.in1k_mocov3,47.6,5.7026,55.5,1e-05,37.333333333333336,11.980271686174115,-16.988025250994895,47.6\pm{5.7026},47.6+-5.7026
54,,all,hivit_base_patch16_224.dino,0,10.0,-1.0,hivit_base_patch16_224.dino,41.1833,15.8913,54.333333333333336,5e-06,12.0,38.586743309877,-47.28805392625427,41.1833\pm{15.8913},41.1833+-15.8913
54,,all,hivit_base_patch16_224.dino,0,20.0,-1.0,hivit_base_patch16_224.dino,43.8167,16.2819,58.333333333333336,5e-06,14.5,37.15923736542005,-48.47422514319046,43.8167\pm{16.2819},43.8167+-16.2819
54,,all,hivit_base_patch16_224.dino,0,30.0,-1.0,hivit_base_patch16_224.dino,41.1667,17.778,58.333333333333336,5e-06,13.333333333333334,43.18530701548467,-52.90200109396871,41.1667\pm{17.778},41.1667+-17.778
54,,all,hivit_base_patch16_224.dino,0,40.0,-1.0,hivit_base_patch16_224.dino,43.6333,16.0729,59.0,0.003,12.5,36.83629844933705,-47.85035168568883,43.6333\pm{16.0729},43.6333+-16.0729
54,,all,hivit_base_patch16_224.dino,0,50.0,-1.0,hivit_base_patch16_224.dino,40.6833,16.1854,58.0,0.003,9.833333333333334,39.7837503062399,-48.1582297457034,40.6833\pm{16.1854},40.6833+-16.1854
54,,all,hivit_base_patch16_224.dino,0,70.0,-1.0,hivit_base_patch16_224.dino,41.5333,16.0545,56.333333333333336,5e-06,10.666666666666666,38.65439755799168,-47.77683538167772,41.5333\pm{16.0545},41.5333+-16.0545
54,,all,hivit_base_patch16_224.dino,0,90.0,-1.0,hivit_base_patch16_224.dino,42.65,18.9089,61.0,5e-06,8.333333333333334,44.33502103902914,-56.28330920904749,42.65\pm{18.9089},42.65+-18.9089
54,,all,hivit_base_patch16_clip_224.laion2b,0,10.0,-1.0,hivit_base_patch16_clip_224.laion2b,40.9,14.2749,55.333333333333336,5e-06,10.833333333333334,34.901961941830166,-42.475687683207305,40.9\pm{14.2749},40.9+-14.2749
54,,all,hivit_base_patch16_clip_224.laion2b,0,20.0,-1.0,hivit_base_patch16_clip_224.laion2b,39.4667,15.8457,56.66666666666666,5e-06,14.666666666666666,40.149495887579754,-47.135508172018625,39.4667\pm{15.8457},39.4667+-15.8457
54,,all,hivit_base_patch16_clip_224.laion2b,0,30.0,-1.0,hivit_base_patch16_clip_224.laion2b,41.6,14.2686,56.5,5e-06,8.333333333333334,34.29959345907914,-42.46289670233998,41.6\pm{14.2686},41.6+-14.2686
54,,all,hivit_base_patch16_clip_224.laion2b,0,40.0,-1.0,hivit_base_patch16_clip_224.laion2b,41.9333,12.815,57.5,5e-06,17.333333333333332,30.560341876529435,-38.139306661908726,41.9333\pm{12.815},41.9333+-12.815
54,,all,hivit_base_patch16_clip_224.laion2b,0,50.0,-1.0,hivit_base_patch16_clip_224.laion2b,41.0,14.6574,57.5,1e-05,15.0,35.74976703125562,-43.61471577813185,41.0\pm{14.6574},41.0+-14.6574
54,,all,hivit_base_patch16_clip_224.laion2b,0,70.0,-1.0,hivit_base_patch16_clip_224.laion2b,38.95,19.6492,61.16666666666666,5e-06,1.5,50.447360298635125,-58.4432669059688,38.95\pm{19.6492},38.95+-19.6492
54,,all,hivit_base_patch16_clip_224.laion2b,0,90.0,-1.0,hivit_base_patch16_clip_224.laion2b,40.3167,16.5931,59.0,5e-06,9.833333333333334,41.15684741523734,-49.36763847457718,40.3167\pm{16.5931},40.3167+-16.5931
54,,all,hivit_base_patch16_siglip_224.v2_webli,0,10.0,-1.0,hivit_base_patch16_siglip_224.v2_webli,34.8,16.6128,52.333333333333336,0.01,7.333333333333333,47.73804311323553,-49.36113657908553,34.8\pm{16.6128},34.8+-16.6128
54,,all,hivit_base_patch16_siglip_224.v2_webli,0,20.0,-1.0,hivit_base_patch16_siglip_224.v2_webli,36.2667,15.1674,53.0,0.01,10.666666666666666,41.821929040616865,-45.08403950578498,36.2667\pm{15.1674},36.2667+-15.1674
54,,all,hivit_base_patch16_siglip_224.v2_webli,0,30.0,-1.0,hivit_base_patch16_siglip_224.v2_webli,36.8833,13.7401,49.333333333333336,5e-05,11.0,37.25287770440885,-40.847780402884304,36.8833\pm{13.7401},36.8833+-13.7401
54,,all,hivit_base_patch16_siglip_224.v2_webli,0,40.0,-1.0,hivit_base_patch16_siglip_224.v2_webli,36.0,16.8569,49.16666666666666,5e-06,5.5,46.824659881870886,-50.10238607360184,36.0\pm{16.8569},36.0+-16.8569
54,,all,hivit_base_patch16_siglip_224.v2_webli,0,50.0,-1.0,hivit_base_patch16_siglip_224.v2_webli,37.6167,17.0656,54.333333333333336,0.01,3.5,45.36713799036747,-50.743143842226004,37.6167\pm{17.0656},37.6167+-17.0656
54,,all,hivit_base_patch16_siglip_224.v2_webli,0,70.0,-1.0,hivit_base_patch16_siglip_224.v2_webli,35.9667,17.5957,50.333333333333336,0.01,3.333333333333333,48.922339051547915,-52.29798044610472,35.9667\pm{17.5957},35.9667+-17.5957
54,,all,hivit_base_patch16_siglip_224.v2_webli,0,90.0,-1.0,hivit_base_patch16_siglip_224.v2_webli,36.9833,16.8016,55.5,0.01,7.0,45.43012447337395,-49.950421858474655,36.9833\pm{16.8016},36.9833+-16.8016
54,,all,hivit_base_patch16_224.mae,0,10.0,-1.0,hivit_base_patch16_224.mae,47.85,8.6039,58.833333333333336,5e-06,34.0,17.981027648882932,-25.631954913482623,47.85\pm{8.6039},47.85+-8.6039
54,,all,hivit_base_patch16_224.mae,0,20.0,-1.0,hivit_base_patch16_224.mae,46.25,12.0688,58.5,1e-05,17.166666666666668,26.094696500202673,-35.94544442902919,46.25\pm{12.0688},46.25+-12.0688
54,,all,hivit_base_patch16_224.mae,0,30.0,-1.0,hivit_base_patch16_224.mae,46.7,7.1668,55.66666666666666,1e-05,32.666666666666664,15.34645795389403,-21.346923013866594,46.7\pm{7.1668},46.7+-7.1668
54,,all,hivit_base_patch16_224.mae,0,40.0,-1.0,hivit_base_patch16_224.mae,47.5,8.5209,56.833333333333336,1e-05,30.83333333333333,17.938638194187458,-25.383173044775255,47.5\pm{8.5209},47.5+-8.5209
54,,all,hivit_base_patch16_224.mae,0,50.0,-1.0,hivit_base_patch16_224.mae,45.05,12.6623,56.16666666666666,1e-05,13.833333333333334,28.107196736069145,-37.70580442143676,45.05\pm{12.6623},45.05+-12.6623
54,,all,hivit_base_patch16_224.mae,0,70.0,-1.0,hivit_base_patch16_224.mae,44.9333,11.877,56.833333333333336,1e-05,24.83333333333333,26.432477025538674,-35.36665426017075,44.9333\pm{11.877},44.9333+-11.877
54,,all,hivit_base_patch16_224.mae,0,90.0,-1.0,hivit_base_patch16_224.mae,46.05,10.8332,58.333333333333336,1e-05,24.5,23.52487541247885,-32.26436662821474,46.05\pm{10.8332},46.05+-10.8332
