serial,setting,dataset_name,method,acc_in1k,acc_mean,acc_std,acc_max,acc_min,acc_mean_logit,acc_std_logit,acc_max_logit,acc_min_logit,MSC_train,MSC_test,V_intra_train,V_intra_test,S_inter_train,S_inter_test,clustering_diversity_train,clustering_diversity_test,spectral_diversity_train,spectral_diversity_test,MSC_train_ft,MSC_test_ft,V_intra_train_ft,V_intra_test_ft,S_inter_train_ft,S_inter_test_ft,clustering_diversity_train_ft,clustering_diversity_test_ft,spectral_diversity_train_ft,spectral_diversity_test_ft,ada_ratio,MSC_train_matched,MSC_test_matched,V_intra_train_matched,V_intra_test_matched,S_inter_train_matched,S_inter_test_matched,clustering_diversity_train_matched,clustering_diversity_test_matched,spectral_diversity_train_matched,spectral_diversity_test_matched
23,ft_448,cars,hiresnet50.in1k_mocov3,74.6,93.26304518610415,0.4636691934285988,94.01591235163689,92.49753549643442,2.6278159286958216,-5.369106637472987,2.754360160595855,2.511950433841288,0.0091188096279074,0.0133724601085722,0.1421768353595702,0.1400472157788407,0.1384524735801695,0.1369484988340024,0.0732165559383202,0.0722200567042253,0.0256091802432311,0.0228734516080409,0.1109350500411731,0.0967006703429949,0.0965182269371902,0.0953126945539657,0.10754218016923281,0.10406380103827902,0.071689769247594,0.0708514640329935,0.0363203016967754,0.029324272026618296,0.4971628285387403,0.1109350500411731,0.0967006703429949,0.0965182269371902,0.0953126945539657,0.10754218016923281,0.10406380103827902,0.071689769247594,0.0708514640329935,0.0363203016967754,0.029324272026618296
23,ft_448,cars,hiresnet50.in1k_spark,80.6,88.97934670181175,4.6102223608404245,92.81159666465462,79.00946672692693,2.0886331983471607,-3.0296953297826965,2.5581025163779993,1.3254961377103651,0.0031743845346623003,0.0015539746455441,0.0582648800091378,0.0584575721069593,0.05414366834737659,0.0545187238690001,0.0704141718613298,0.070441496399401,0.0255302946691907,0.0238218697763624,0.1449849366851765,0.1205815637119266,0.013706280431047702,0.0133822206534237,0.0151348850390984,0.014311175631116998,0.0703757245188101,0.070410494415274,0.0374267420724151,0.027014899939771596,5.181227477754176,0.1449849366851765,0.1205815637119266,0.013706280431047702,0.0133822206534237,0.0151348850390984,0.014311175631116998,0.0703757245188101,0.070410494415274,0.0374267420724151,0.027014899939771596
23,ft_448,cars,hivit_base_patch16_224.orig_in21k,81.79,86.37326520013117,6.459857718436955,91.97575838462028,71.41121265708367,1.8466445401672478,-2.672783380831605,2.4390578847145807,0.9154403070244632,0.0779928723656331,0.0840019164364693,0.3819648908259081,0.3777420850367439,0.4277468269517243,0.4281910698361974,0.1718374070428696,0.1533239532027429,0.0552491556237063,0.0486277390724767,0.2407161386781481,0.21469780114399742,0.5844716374620544,0.5965570761575562,0.7151559800434606,0.7038129828608309,0.2741380960192476,0.1972469733997935,0.0906600460918556,0.0524971316415796,7.479001405665447,0.2407161386781481,0.21469780114399742,0.5844716374620544,0.5965570761575562,0.7151559800434606,0.7038129828608309,0.2741380960192476,0.1972469733997935,0.0906600460918556,0.0524971316415796
23,ft_448,cars,hideit_base_patch16_224.fb_in1k,81.99,86.9414103667215,13.013781564703393,93.5240429384769,52.44863974569356,1.8957883210380995,-1.8997407810243214,2.67012214157348,0.09802400479827422,0.0752990578644749,0.0806944656551259,0.47464748355986935,0.4682136068970223,0.5396455514905776,0.5365742915535148,0.1664752843394575,0.145601798641581,0.0522836727967725,0.0448673890617789,0.24663146884160678,0.2098697843698884,0.6363183144653776,0.65701849997203,0.7973537365973596,0.7885138181201377,0.2463944936570428,0.164833964911243,0.0699876250400943,0.0353454902137398,14.96845002837068,0.24663146884160678,0.2098697843698884,0.6363183144653776,0.65701849997203,0.7973537365973596,0.7885138181201377,0.2463944936570428,0.164833964911243,0.0699876250400943,0.0353454902137398
23,ft_448,cars,hivit_base_patch16_224_miil.in21k,84.27,78.45016849621301,21.12161565689238,92.2222997382318,35.34525799181633,1.292095629323947,-1.3176102728008794,2.472941265669727,-0.603897212614458,-0.034531498780003,-0.0208455871483278,0.1692801353313437,0.1699267885279455,0.1548082963863133,0.1558710932577373,0.0834814268008165,0.0804961336857085,0.027759513438842996,0.0243004769796416,0.2397567614325382,0.2132531491330854,0.5549079778980691,0.5643273619882913,0.6731764611912117,0.6607630457716633,0.2663324311023622,0.1889074956804461,0.0823242365531721,0.0431959762302025,26.92360776498775,0.2397567614325382,0.2132531491330854,0.5549079778980691,0.5643273619882913,0.6731764611912117,0.6607630457716633,0.2663324311023622,0.1889074956804461,0.0823242365531721,0.0431959762302025
23,ft_448,cars,hideit3_base_patch16_224.fb_in1k,83.79,85.43962193756994,16.741425230612506,93.23279169864202,41.032695241764,1.7695059420564287,-1.604064923127921,2.6230108633577776,-0.36261393982899626,0.1368965727319719,0.1511214985997591,0.2819338093434811,0.2768230648195721,0.37255786471702,0.3718575127161045,0.1297982283464566,0.110592871078347,0.0457100594450482,0.0397121745048376,0.3213109142321301,0.3049601417845727,0.5548629573423515,0.5592003275205593,0.7640798419662536,0.7516621044773519,0.2054751294109069,0.1195876892941383,0.05665382081911631,0.0249120257203541,19.594451439456666,0.3213109142321301,0.3049601417845727,0.5548629573423515,0.5592003275205593,0.7640798419662536,0.7516621044773519,0.2054751294109069,0.1195876892941383,0.05665382081911631,0.0249120257203541
23,ft_448,cars,hideit3_base_patch16_224.fb_in22k_ft_in1k,85.7,85.57112953295929,16.833201833067278,93.63390671588596,40.904571388706046,1.780116861437902,-1.5974949720020393,2.6884065868824845,-0.36791174465969395,0.1651311070732667,0.1841830686125604,0.339099107154151,0.330291005203652,0.4453426064960486,0.4446249969309545,0.1114938757655293,0.0936760517262084,0.0478503214014483,0.0389152585119797,0.2636811002268755,0.24744564963726862,0.654121815185353,0.6593378509622125,0.8300298739488021,0.8214194982191036,0.21304726232137644,0.1228963599469824,0.0731078372226925,0.0325361467385418,19.671590085279476,0.2636811002268755,0.24744564963726862,0.654121815185353,0.6593378509622125,0.8300298739488021,0.8214194982191036,0.21304726232137644,0.1228963599469824,0.0731078372226925,0.0325361467385418
23,ft_448,cars,hivit_base_patch16_224.in1k_mocov3,83.2,80.78069406486875,21.60636933569644,92.99092152717324,35.656771242504114,1.435822710842401,-1.2887545346541935,2.585295636936459,-0.5902926377910848,0.0084962210446098,0.011478763217706,0.3836097675863776,0.3794096262777422,0.3671302841369149,0.363137046046915,0.1149592629046369,0.10484429946606008,0.0386377196768763,0.0342760088030623,0.1607888875816213,0.1419698608490557,0.568405764156213,0.5786246593200842,0.6643357852354623,0.6594896786448537,0.16739802055993,0.12251932316983552,0.061896325878583805,0.0388872131074547,26.74694688602951,0.1607888875816213,0.1419698608490557,0.568405764156213,0.5786246593200842,0.6643357852354623,0.6594896786448537,0.16739802055993,0.12251932316983552,0.061896325878583805,0.0388872131074547
23,ft_448,cars,hivit_base_patch16_224.dino,82.8,62.14492949244876,34.77538027969598,90.08320164037356,4.312532417700747,0.49570429550909995,-0.6289273275475558,2.2065035827509614,-3.0995620351534154,0.0009142763608426,0.0058956097761727,0.41387273342242137,0.41053228762875343,0.4002543489818099,0.3964891894766382,0.1602246008311461,0.1393805937997376,0.0512015663498029,0.041839138974273,0.43963011159792825,0.3978889183185095,0.4969145424550276,0.5129131919792084,0.844046145733852,0.8305269895354593,0.21688914862204717,0.12290830425252,0.062613759688505,0.0347625774050515,55.95851594605404,0.43963011159792825,0.3978889183185095,0.4969145424550276,0.5129131919792084,0.844046145733852,0.8305269895354593,0.21688914862204717,0.12290830425252,0.062613759688505,0.0347625774050515
23,ft_448,cars,hivit_base_patch16_clip_224.laion2b,85.47,63.967357839851246,34.33823353042006,90.99845001683444,5.837400396140511,0.5739476651972891,-0.6482574014304456,2.313445690730026,-2.7807375108483696,0.11927645638651821,0.1264992290209356,0.4661551004933545,0.4615976611674267,0.5324194907849374,0.5322448112681718,0.1778124088655584,0.1463363524280911,0.0371942130599434,0.028879839946668602,0.2148841861546607,0.2047994932600401,0.7015546433481868,0.7011825929849141,0.8321001821404707,0.8221474106311529,0.1546483121901428,0.0921378548172882,0.0440366711281728,0.0221571088546798,53.680868946298055,0.2148841861546607,0.2047994932600401,0.7015546433481868,0.7011825929849141,0.8321001821404707,0.8221474106311529,0.1546483121901428,0.0921378548172882,0.0440366711281728,0.0221571088546798
23,ft_448,cars,hivit_base_patch16_siglip_224.v2_webli,79.2,78.83664057073352,28.500390685968974,95.57511655206092,10.973880812057716,1.3151065130689623,-0.919774190085347,3.0726685604002455,-2.093411823059873,-0.0024212916783825,-0.0021159674545047,0.60497761398191,0.6025934265438003,0.5421285874824139,0.5412379199992619,0.3498366415135607,0.3449036266776358,0.030479201416331,0.0317256333966734,0.0118432699229153,0.0153761548895105,0.22774912729257019,0.21526778339072022,0.21499120694962484,0.2026562544367462,0.3159961450131233,0.3054279769298189,0.0510759287540681,0.0495407623509881,36.15119883298167,0.0118432699229153,0.0153761548895105,0.22774912729257019,0.21526778339072022,0.21499120694962484,0.2026562544367462,0.3159961450131233,0.3054279769298189,0.0510759287540681,0.0495407623509881
23,ft_448,cars,hivit_base_patch16_224.mae,83.6,82.18192737828385,21.572423857504752,93.21410697007106,29.156972952642096,1.5287221582706838,-1.2907597762381358,2.620053169686196,-0.8877724492226303,-0.0358608114359597,-0.0402106083899394,0.0706948206400815,0.06902342073575,0.0650409032023344,0.0636828005329831,0.0718538112423446,0.0713547491791055,0.0162792559370906,0.0178890391474678,0.2553161393764164,0.22171301416644923,0.4794644385253154,0.4917785503900528,0.62160095043718,0.6085291478107586,0.1532482593321668,0.1069329426243171,0.0538749548550352,0.0330711741926808,26.249595921749037,0.2553161393764164,0.22171301416644923,0.4794644385253154,0.4917785503900528,0.62160095043718,0.6085291478107586,0.1532482593321668,0.1069329426243171,0.0538749548550352,0.0330711741926808
23,ft_448,cub,hiresnet50.tv_in1k,76.13,85.53823748294361,2.728920157315467,88.74209754011224,79.17064912596764,1.7774553995423823,-3.573595734140743,2.064664059656297,1.3352425465356383,0.0938597550014664,0.0896144282376461,0.2130215578608944,0.20917775282734832,0.2677915215099414,0.2648402051007559,0.0943462048237753,0.0871324791936005,0.027468918151752904,0.0247462891697228,0.3974858672258262,0.3135585645187462,0.094270065638445,0.0824763581439109,0.1612959537269395,0.1278140245693472,0.0835235121714456,0.0751819858552395,0.0443879639509544,0.0269974753424361,3.1902927130800602,0.3974858672258262,0.3135585645187462,0.094270065638445,0.0824763581439109,0.1612959537269395,0.1278140245693472,0.0835235121714456,0.0751819858552395,0.0443879639509544,0.0269974753424361
23,ft_448,cub,hiresnet50.tv2_in1k,80.85,86.3373430681829,1.7454780321623902,88.94508263115985,83.12397630740413,1.8435958770036078,-4.030532812736983,2.0851437904603025,1.594439285617697,0.0944622283846095,0.0851130295724339,0.0869660538346771,0.0858383130690421,0.1233292415341896,0.12152907593106019,0.0750354689366786,0.0730779190682683,0.0283422655956719,0.0241095216555909,0.1692936796152002,0.10248858467056161,0.0499323703596703,0.048537484814515,0.0698225639745345,0.0626784173802984,0.0726786514336917,0.0715885613059326,0.0334104607582733,0.0273844535861696,2.0216953291971698,0.1692936796152002,0.10248858467056161,0.0499323703596703,0.048537484814515,0.0698225639745345,0.0626784173802984,0.0726786514336917,0.0715885613059326,0.0334104607582733,0.0273844535861696
23,ft_448,cub,hiresnet50.gluon_in1k,77.58,84.44693438878247,2.8804216477969082,87.4383721585869,77.13949173963448,1.691865577081841,-3.5180062968715493,1.940287469177339,1.2162044722227603,0.0653270839934681,0.0702662969333884,0.0432491353511021,0.0432236751776949,0.0577914958557957,0.0575895965611814,0.0843845672789725,0.0796054499524168,0.0277859633488039,0.0242300262817969,0.2467500805234845,0.1854851032548,0.0449351847461458,0.0402530155673474,0.070214889528902,0.05535162379069479,0.0802426355286738,0.0756423863615959,0.0339888590638355,0.027006312754455496,3.4109250603886103,0.2467500805234845,0.1854851032548,0.0449351847461458,0.0402530155673474,0.070214889528902,0.05535162379069479,0.0802426355286738,0.0756423863615959,0.0339888590638355,0.027006312754455496
23,ft_448,cub,hiresnet50.in21k_miil,82.0,87.01202960485269,2.2637511714943344,89.09994311745517,82.33440454023184,1.902022805578552,-3.765249264306321,2.1009906882605844,1.5391700697924038,-0.1176163486830738,-0.1095000876332342,0.057125641101603696,0.05489655793564589,0.055086871966620196,0.0528145487760633,0.0763153841845878,0.0755853623500682,0.0012513421155432,0.0012406072282529,0.2070261194462127,0.2051027788767851,0.0021799907430675,0.0022261711169433,0.0032539576357112,0.0031731829135517994,0.0717814273446833,0.071556647498743,0.0106287785675576,0.0085066998234161,2.6016531067884485,0.2070261194462127,0.2051027788767851,0.0021799907430675,0.0022261711169433,0.0032539576357112,0.0031731829135517994,0.0717814273446833,0.071556647498743,0.0106287785675576,0.0085066998234161
23,ft_448,cub,hiresnet50.a1_in1k,80.38,85.12771145311746,2.33554946734152,87.63963820245425,79.86706951964321,1.7446529643150759,-3.7332904479424025,1.958738663247574,1.3780068148107816,0.1113512054581727,0.11331256783707319,0.0627738023380453,0.0629980773680761,0.10500003627926471,0.10527771781714682,0.0711350526433691,0.070740285296811,0.0251636697800569,0.0226227672627339,0.074073033166612,0.05169145991497039,0.0426931705282888,0.0383761961138858,0.061011223066439704,0.0523718068879918,0.0723963000298685,0.0717745732106945,0.01866288326921,0.0185969898497665,2.7435830559450447,0.074073033166612,0.05169145991497039,0.0426931705282888,0.0383761961138858,0.061011223066439704,0.0523718068879918,0.0723963000298685,0.0717745732106945,0.01866288326921,0.0185969898497665
23,ft_448,cub,hiresnet50.fb_swsl_ig1b_ft_in1k,81.18,83.92094720874871,4.65182784903272,87.90327127802219,72.4132121840563,1.6523578950694557,-3.020274933797696,1.983301957408294,0.9650518156849986,0.0738568433559889,0.0749826102455659,0.0925236549867862,0.0912653630656078,0.12089586998198329,0.1200361678949468,0.0735163717144563,0.0721962563070099,0.0229199223460689,0.0205631704775841,0.24791329030076267,0.195672958754067,0.0402135680318954,0.0340226419145993,0.05744011116270921,0.0446856045610398,0.071403403151135,0.0708499846252603,0.0321208116027616,0.0240440940136437,5.543106940227396,0.24791329030076267,0.195672958754067,0.0402135680318954,0.0340226419145993,0.05744011116270921,0.0446856045610398,0.071403403151135,0.0708499846252603,0.0321208116027616,0.0240440940136437
23,ft_448,cub,hiresnet50.fb_ssl_yfcc100m_ft_in1k,79.22,84.25556318048481,4.864466430373287,88.02422343762677,71.36266807124281,1.6773675138013315,-2.9733455095602803,1.99472605310923,0.9130636976227665,0.064005857736973,0.0649901467479218,0.1280639593851037,0.1258753307182939,0.1549191351288047,0.1531540880875286,0.0783630152329749,0.075365893552934,0.022793492642782,0.0209119773091195,0.1963261090688245,0.134889140648887,0.0999234595832289,0.0922093460179546,0.1346522301573788,0.11612686793840002,0.0770259296594982,0.072506416428751,0.0315725442062142,0.0249198384910494,5.773466162647394,0.1963261090688245,0.134889140648887,0.0999234595832289,0.0922093460179546,0.1346522301573788,0.11612686793840002,0.0770259296594982,0.072506416428751,0.0315725442062142,0.0249198384910494
23,ft_448,cub,hiresnet50.in1k_supcon,79.1,83.76645300056246,4.185707921798252,87.52638737421731,73.81849887299268,1.6409527016319028,-3.1307360138926015,1.9483248948006135,1.0365562648996778,0.0889731801328304,0.0843116675609171,0.10842887628618829,0.1091527333590037,0.1518571317583336,0.1520097013342926,0.0789137171445639,0.0758297309308338,0.0263811065464891,0.0232712428730267,0.42113887997072263,0.352350470171119,0.057525193223922896,0.0414450559585468,0.1049469754296706,0.0701596378440653,0.0771227691905615,0.0736386902517417,0.0368922603947501,0.0236335083596654,4.996878549662532,0.42113887997072263,0.352350470171119,0.057525193223922896,0.0414450559585468,0.1049469754296706,0.0701596378440653,0.0771227691905615,0.0736386902517417,0.0368922603947501,0.0236335083596654
23,ft_448,cub,hiresnet50.in1k_swav,75.3,87.21295006374227,1.3861574114540733,88.64122385157333,84.03747797900563,1.919919894735934,-4.264676176322675,2.05460635581723,1.6610192648542428,0.0494328229285912,0.054572343792141,0.2247283939768697,0.2198954912732664,0.2993411452083686,0.2951045244169545,0.0803884781959378,0.076918868508942,0.0245275660468045,0.0220221903707299,0.0891831200544854,0.0372506498737957,0.12414508213115158,0.1269244834979856,0.1440384904852516,0.1407189051969317,0.0748184550477897,0.072918279892085,0.0190716363810082,0.0185519974719692,1.589394018251828,0.0891831200544854,0.0372506498737957,0.12414508213115158,0.1269244834979856,0.1440384904852516,0.1407189051969317,0.0748184550477897,0.072918279892085,0.0190716363810082,0.0185519974719692
23,ft_448,cub,hiresnet50.in1k_mocov3,74.6,86.26717843847254,1.4416034487047094,87.63372468015407,83.06917308329677,1.8376605043251333,-4.224893230750905,1.9581928736388479,1.5905376331142684,0.0552526286561771,0.0656946997259089,0.1492984168505024,0.1492315684387047,0.20494476302698442,0.2036606805227331,0.075122974537037,0.0730473379255548,0.022290052705875,0.019940427248622,0.1073744740671706,0.0933428578890257,0.1160960587418168,0.11433799101021788,0.1432349851897831,0.1386205913832668,0.0736505469683393,0.0719286713082668,0.0307426159820889,0.027456642056886905,1.6710914565646648,0.1073744740671706,0.0933428578890257,0.1160960587418168,0.11433799101021788,0.1432349851897831,0.1386205913832668,0.0736505469683393,0.0719286713082668,0.0307426159820889,0.027456642056886905
23,ft_448,cub,hiresnet50.in1k_spark,80.6,74.0035993200024,6.373583806453317,79.9386122279645,60.066184704591606,1.046155638427089,-2.6871506495971484,1.3824620317624268,0.4082235665804413,0.0145639708764092,0.0217300096658935,0.0656774886330186,0.06473244323241,0.0780959754348598,0.077431344926119,0.0706636891427718,0.0706523294413919,0.0233889774930092,0.0212526609200042,0.2578171047012597,0.1630184153982116,0.0102798976440455,0.0094637281846974,0.014930459392617498,0.0118516341305654,0.0704536757019115,0.0705651451285642,0.0350087289047497,0.0241938964105569,8.612532180891645,0.2578171047012597,0.1630184153982116,0.0102798976440455,0.0094637281846974,0.014930459392617498,0.0118516341305654,0.0704536757019115,0.0705651451285642,0.0350087289047497,0.0241938964105569
23,ft_448,cub,hivit_base_patch16_224.orig_in21k,81.79,82.91190777105592,15.10944175146926,92.57763560875586,46.417024343083305,1.5793968319513072,-1.7260430469002506,2.523549938846398,-0.1435651033990842,0.2979022974395598,0.2975873316468518,0.4687353921522176,0.4687970784461152,0.6967342257490975,0.6970518815846957,0.2405665073675826,0.1833041175872058,0.0771669583081344,0.05355151789092309,0.41813795236690054,0.4127840960210355,0.4635123275245506,0.4607847040159963,0.7781728928821374,0.7728682075682033,0.2880591024492234,0.1909916744475568,0.10243427427652478,0.0542040832968421,18.223488227035926,0.41813795236690054,0.4127840960210355,0.4635123275245506,0.4607847040159963,0.7781728928821374,0.7728682075682033,0.2880591024492234,0.1909916744475568,0.10243427427652478,0.0542040832968421
23,ft_448,cub,hideit_base_patch16_224.fb_in1k,81.99,81.66042079524497,13.399369130876712,90.19785545426166,46.90227698113312,1.4935079164531346,-1.8660994743414525,2.2194044584000303,-0.12406782234978733,0.21040942632055176,0.2123582156644849,0.4672913246181783,0.4649712823660418,0.6775036484641304,0.6781367696911368,0.1871484219434488,0.1535446443534678,0.0739322637998929,0.058856422102058305,0.4545908693691351,0.40200911063544637,0.4124947282925701,0.4422668004617646,0.7860045326283303,0.7786646117982617,0.21637607029072078,0.1406395891690009,0.0711003640219302,0.0366760891872448,16.40864570668113,0.4545908693691351,0.40200911063544637,0.4124947282925701,0.4422668004617646,0.7860045326283303,0.7786646117982617,0.21637607029072078,0.1406395891690009,0.0711003640219302,0.0366760891872448
23,ft_448,cub,hivit_base_patch16_224_miil.in21k,84.27,82.95090263729341,12.583495176035516,91.77325905215864,54.306144424717424,1.5821516365562012,-1.9382980585965583,2.41193101981896,0.17267353997702997,0.0403220743863099,0.0479770544485015,0.2739248521119457,0.2723401675086359,0.3056061452454517,0.3072530120972078,0.11091354291119068,0.0991043185436567,0.027176347898326004,0.0236342767656067,0.5013525254264694,0.4942471964818854,0.3017473498642926,0.2991224281803998,0.6082911874699651,0.598522661557872,0.10572543309438469,0.0742599924585218,0.0643045293921638,0.0349558685725425,15.169811027925062,0.5013525254264694,0.4942471964818854,0.3017473498642926,0.2991224281803998,0.6082911874699651,0.598522661557872,0.10572543309438469,0.0742599924585218,0.0643045293921638,0.0349558685725425
23,ft_448,cub,hideit3_base_patch16_224.fb_in1k,83.79,83.88978508548554,9.7471736196472,90.68592732968712,59.20116565151201,1.650050317452462,-2.225637556135902,2.275875742053803,0.3722877206434492,0.21791816325140762,0.2174315352268792,0.2784507164326613,0.2763954176557764,0.41691904646594347,0.4159818628353259,0.1403978743528474,0.11302930627379151,0.0569305615399473,0.0460097548507508,0.44453028790542815,0.4206985195839258,0.4338638419978988,0.4416108803218831,0.7760289979603163,0.7659174227039149,0.23977312325766623,0.1423672834518422,0.0694235460732572,0.0287562980974986,11.61902323353745,0.44453028790542815,0.4206985195839258,0.4338638419978988,0.4416108803218831,0.7760289979603163,0.7659174227039149,0.23977312325766623,0.1423672834518422,0.0694235460732572,0.0287562980974986
23,ft_448,cub,hideit3_base_patch16_224.fb_in22k_ft_in1k,85.7,82.84770632500872,17.611675903407868,92.53349047716624,36.81607707932509,1.574872152167071,-1.5428816433265151,2.517143014281003,-0.5401152576977162,0.2848572457087132,0.2921797231812132,0.2300525821244534,0.2278476585542908,0.4162024307919275,0.4129172281134853,0.1223911663679808,0.0904136627941775,0.05849103154247369,0.0443597702862142,0.5903350467055041,0.5828899402882679,0.2858599552831735,0.2837568855155636,0.7180681184884996,0.7116581491743086,0.1308383736559139,0.0768554617359764,0.0538250631969889,0.027105179516387003,21.25789196180986,0.5903350467055041,0.5828899402882679,0.2858599552831735,0.2837568855155636,0.7180681184884996,0.7116581491743086,0.1308383736559139,0.0768554617359764,0.0538250631969889,0.027105179516387003
23,ft_448,cub,hivit_base_patch16_224.in1k_mocov3,83.2,81.39496552966594,13.373944446194942,89.81533307570545,46.20888211049485,1.4758812080233068,-1.868292273004066,2.1768723611069656,-0.15193632546417316,0.0989307278048983,0.1031429928682365,0.4617490158953138,0.45940505179189917,0.5720115055242436,0.5717017467123964,0.1457991089207486,0.124075551695037,0.0669400726167959,0.0531774181804377,0.3104221714567411,0.2760935173521653,0.4714880153810944,0.4897662627410783,0.7053896667288005,0.7032308652799723,0.1752865516726404,0.12459206438985851,0.0711165890898755,0.044402689123765,16.43092341051555,0.3104221714567411,0.2760935173521653,0.4714880153810944,0.4897662627410783,0.7053896667288005,0.7032308652799723,0.1752865516726404,0.12459206438985851,0.0711165890898755,0.044402689123765
23,ft_448,cub,hivit_base_patch16_224.dino,82.8,74.92013306800413,18.820579979131388,88.02408591385235,31.214940032758165,1.0943572437000564,-1.4617108161734271,1.9947130073384935,-0.7900897423110526,0.130278389104989,0.1344313469098635,0.5547350395117313,0.5529201743870888,0.7093487943507801,0.7109413536099972,0.2372778524492234,0.1926535304292657,0.0774516060574507,0.06146622992260551,0.5219751562547938,0.4572666195607506,0.3976165973843644,0.42813779289292786,0.8431958134246995,0.8248922781175005,0.20642298884906413,0.1110753395909646,0.0637889865478734,0.0313888987451246,25.120857649903215,0.5219751562547938,0.4572666195607506,0.3976165973843644,0.42813779289292786,0.8431958134246995,0.8248922781175005,0.20642298884906413,0.1110753395909646,0.0637889865478734,0.0313888987451246
23,ft_448,cub,hivit_base_patch16_clip_224.laion2b,85.47,56.42251306972471,29.765122143134825,83.22498751971747,13.447349710581216,0.25832758457288496,-0.8585077130382287,1.601657206664198,-1.861970863546142,0.1548832808632493,0.1593576303105024,0.2694172426472436,0.2677563121659013,0.379084622909453,0.378408731929946,0.1427111335125448,0.123641336876631,0.05012386770231321,0.0415729450764673,0.3946346028873525,0.345217316160846,0.4898094293939271,0.5125189411692389,0.7949726868297204,0.7821685510786139,0.1709641639287136,0.1065008401865019,0.0687725659339658,0.0403388357642806,52.75398156468547,0.3946346028873525,0.345217316160846,0.4898094293939271,0.5125189411692389,0.7949726868297204,0.7821685510786139,0.1709641639287136,0.1065008401865019,0.0687725659339658,0.0403388357642806
23,ft_448,cub,hivit_base_patch16_siglip_224.v2_webli,79.2,77.17513618291763,20.532061336574724,89.70510777050583,27.49175888781773,1.2182268749151868,-1.3533660210071734,2.164879838071188,-0.9698139429596543,-0.0122005608252853,-0.0167169444318022,0.5316479765515847,0.5253372652149115,0.5121396588045856,0.5050398908994083,0.3640388540422142,0.3446816026089923,0.0490907978092897,0.0441410573738398,0.199401483880757,0.1753305044844789,0.3317774080713721,0.3320444243224385,0.4234175524806651,0.40996648771475164,0.3652740442054958,0.324628836577366,0.0634383774465984,0.0506440976382175,26.604502890555835,0.199401483880757,0.1753305044844789,0.3317774080713721,0.3320444243224385,0.4234175524806651,0.40996648771475164,0.3652740442054958,0.324628836577366,0.0634383774465984,0.0506440976382175
23,ft_448,cub,hivit_base_patch16_224.mae,83.6,71.71265232477064,20.264998414898376,87.62464811104219,39.01755766028052,0.9302525679632637,-1.3698134742179717,1.95735558597372,-0.44657425100666864,0.030280103588455905,0.024129448655254,0.0788548505359831,0.0788070656894803,0.0894313291812858,0.0890319410589137,0.0742483074472321,0.073194421999569,0.036256948465942,0.0316728619319615,0.46576602262608696,0.3904346699430071,0.2894334282046323,0.3147591038685853,0.5747699103878634,0.5537730628027244,0.11938564068100362,0.0821435678972443,0.05612204226541691,0.0352583837596488,28.25860954510887,0.46576602262608696,0.3904346699430071,0.2894334282046323,0.3147591038685853,0.5747699103878634,0.5537730628027244,0.11938564068100362,0.0821435678972443,0.05612204226541691,0.0352583837596488
23,ft_448,all,hiresnet50.tv_in1k,76.13,90.42262360810898,4.052720796687878,94.46677242546583,79.17064912596764,2.245090805823639,-3.1644104084384734,2.837476864647737,1.3352425465356383,0.04343543157236494,0.03900671862585257,0.1879810998386987,0.18383639141778704,0.2159390547634526,0.21337033004960773,0.08653851080048089,0.08267734921830733,0.023253963111358033,0.02072592440781267,0.3526933674819085,0.2912662830867471,0.1378610057737659,0.1309190663108755,0.19911229109340284,0.17592931947959806,0.08249510323630761,0.07487208698432743,0.043369331269131034,0.025765234280026465,4.481976561808627,0.3526933674819085,0.2912662830867471,0.1378610057737659,0.1309190663108755,0.19911229109340284,0.17592931947959806,0.08249510323630761,0.07487208698432743,0.043369331269131034,0.025765234280026465
23,ft_448,all,hiresnet50.tv2_in1k,80.85,90.89301835431505,3.463737311375679,94.1029102910291,83.12397630740413,2.300641859274339,-3.3275705629881873,2.769930014205981,1.594439285617697,0.03485945797557787,0.03226090792748,0.07390245336724953,0.07319221463006972,0.09419877888328856,0.0939546981880304,0.07274854458122561,0.07287302844425343,0.0241093719524758,0.0209369193815321,0.13893058631746621,0.1091237320307064,0.0449600782191271,0.043960346374366806,0.05762599500610393,0.05392858967222273,0.07157267905141887,0.07212214350940974,0.031747283211640304,0.0252207286389624,3.810784782031878,0.13893058631746621,0.1091237320307064,0.0449600782191271,0.043960346374366806,0.05762599500610393,0.05392858967222273,0.07157267905141887,0.07212214350940974,0.031747283211640304,0.0252207286389624
23,ft_448,all,hiresnet50.gluon_in1k,77.58,89.84033552565207,4.426800625134679,94.43328550932569,77.13949173963448,2.179608627698813,-3.072215322862885,2.8310885898800118,1.2162044722227603,0.013329169837891333,0.010650240297933536,0.03861437290734783,0.03816017599053773,0.0463004650017349,0.046084093272296664,0.07886099653678187,0.07703634678564088,0.024839612270579566,0.0215252679123965,0.20833585118073772,0.17139201432526233,0.041869831682523104,0.03894363401325494,0.05810870832778863,0.05003332425803897,0.07610385560536964,0.07404070276328546,0.0386570733871074,0.027602032344796332,4.927408829490288,0.20833585118073772,0.17139201432526233,0.041869831682523104,0.03894363401325494,0.05810870832778863,0.05003332425803897,0.07610385560536964,0.07404070276328546,0.0386570733871074,0.027602032344796332
