serial,dataset_name,method,model_name_extractor,extractor_layer,n_cluster_ratio,acc_max,lr_acc_max,acc_mean,abs_dif_acc_mean,rel_dif_acc_mean,acc_std,abs_dif_acc_std,rel_dif_acc_std,ada_ratio,abs_dif_ada,rel_dif_ada,cva,abs_dif_cva,rel_dif_cva
40,cars_pl,hideit3_base_patch16_224.fb_in22k_ft_in1k,hideit3_base_patch16_224.fb_in22k_ft_in1k,-1.0,50.0,93.272,0.03,81.0803,7.4893,10.176923808617904,28.8832,-2.0792,-6.715241712528745,35.62297979957448,-6.450692015022966,-15.3318969721699,-5.569357434518636,13.726950040722585,-71.13770372044192
40,cars_pl,hideit_base_patch16_224.fb_in1k,hideit_base_patch16_224.fb_in1k,-1.0,50.0,92.9113,0.03,82.4137,1.983699999999999,2.4663682705458148,25.8008,1.7677999999999976,7.355719219406638,31.30644507358288,1.4257586889156961,4.771505816704741,5.011302180436729,-3.319589641999812,-39.84675005693364
40,cars_pl,hiresnet50.a1_in1k,hiresnet50.a1_in1k,-1.0,50.0,93.0108,0.0001,91.4948,0.9136999999999915,1.0087093223641481,1.3604,-0.544,-28.565427431211933,1.48689009292969,-0.6154905698123438,-29.275886176083315,87.41355686549439,2.5455250466739017,2.9993921057438753
40,cars_pl,hiresnet50.fb_ssl_yfcc100m_ft_in1k,hiresnet50.fb_ssl_yfcc100m_ft_in1k,-1.0,50.0,94.1425,0.03,91.894,2.4920000000000044,2.787409677635852,2.3576,-2.6868000000000003,-53.263024343826814,2.5656059424358864,-3.0768007429018818,-54.529935796673215,84.82111391672855,10.552387191205568,14.208385758657641
40,cars_pl,hiresnet50.fb_swsl_ig1b_ft_in1k,hiresnet50.fb_swsl_ig1b_ft_in1k,-1.0,50.0,94.1425,0.03,91.2984,2.204400000000007,2.4742406896087354,3.2708,-3.4197,-51.11277184066961,3.5825801192509643,-3.9269017081801816,-52.29257888121825,81.4858403910875,12.463333609082014,18.056912433570535
40,cars_pl,hiresnet50.gluon_in1k,hiresnet50.gluon_in1k,-1.0,50.0,93.8316,0.03,92.0495,1.2564999999999884,1.3839172623440004,2.3899,-0.3618000000000001,-13.148235636152203,2.596280395305239,-0.4344583921433349,-14.335065560337632,84.87990141145464,2.3419974133191914,2.8374810842932208
40,cars_pl,hiresnet50.in1k_mocov3,hiresnet50.in1k_mocov3,-1.0,50.0,93.8067,0.0001,92.9001,0.278499999999994,0.3006858011522085,0.5982,-0.0847,-12.402987260213793,0.643935452722899,-0.09339834683887471,-12.667037221728476,91.105479381913,0.5326998057973213,0.5881455866656387
40,cars_pl,hiresnet50.in1k_spark,hiresnet50.in1k_spark,-1.0,50.0,91.904,0.01,87.4717,0.08209999999999695,0.09394710583410035,5.3942,0.7201999999999993,15.408643560119794,6.16677660445671,0.8183728621908983,15.301254385933863,71.28916330657236,-2.078615969610894,-2.833145544430642
40,cars_pl,hiresnet50.in1k_supcon,hiresnet50.in1k_supcon,-1.0,50.0,94.1798,0.03,91.5869,0.2886000000000024,0.31610665258827647,3.0641,-1.0475000000000003,-25.476700068100016,3.3455326199584565,-1.1578983767621063,-25.7114714893,82.39466416565317,3.431006043777856,4.345044448779614
40,cars_pl,hiresnet50.in1k_swav,hiresnet50.in1k_swav,-1.0,50.0,93.9684,0.0001,92.8019,0.2686000000000064,0.2902738797816639,0.6774,0.011800000000000033,1.7728365384615434,0.7299021269918218,0.010601891575235611,1.4739174343652863,90.7697913119748,0.23329739882079537,0.2576832708416818
40,cars_pl,hiresnet50.tv2_in1k,hiresnet50.tv2_in1k,-1.0,50.0,94.1674,0.03,92.7907,1.3706999999999994,1.4993436884707934,0.8145,-0.5315000000000001,-39.48736998514116,0.8777828614405323,-0.5945497121929202,-40.38148193146866,90.34720715183305,2.96522646828015,3.3934072506533
40,cars_pl,hiresnet50.tv_in1k,hiresnet50.tv_in1k,-1.0,50.0,93.9062,0.01,92.098,0.6080000000000041,0.6645535031150991,2.5586,-0.2974999999999999,-10.416301950211823,2.77807826862682,-0.34372694042105856,-11.010518511047396,84.4223272619037,1.500746019177413,1.8098376763757809
