serial,setting,dataset_name,method,seed,img_per_class,acc_mean,acc_std,acc_max,lr_acc_max,acc_min,ada_ratio,cva,acc_mean_std_latex,acc_mean_std
103,,cub,hiresnet50.in1k_supcon,0,1.0,19.9576,4.3963,24.171678326778068,0.01,11.378939845493395,22.028373715128392,-12.968707962791996,19.9576\pm{4.3963},19.9576+-4.3963
103,,cub,hiresnet50.in1k_swav,0,1.0,16.2897,1.6095,18.283929789761466,0.0001,14.0447216725737,9.880527313562853,-4.729732195543243,16.2897\pm{1.6095},16.2897+-1.6095
103,,cub,hiresnet50.in1k_mocov3,0,1.0,19.4619,2.2339,22.415855158566167,0.0001,15.684672990190595,11.478521699586988,-6.587021948572229,19.4619\pm{2.2339},19.4619+-2.2339
103,,cub,hiresnet50.in1k_spark,0,1.0,9.0968,1.9658,12.418869447266964,0.0001,6.617741195765087,21.609816695556162,-5.681338236673853,9.0968\pm{1.9658},9.0968+-1.9658
103,,cub,hivit_base_patch16_224.orig_in21k,0,1.0,39.3215,21.3767,65.35148064778036,0.03,9.798707097029304,54.36389309526073,-63.58651094854346,39.3215\pm{21.3767},39.3215+-21.3767
103,,cub,hideit_base_patch16_224.fb_in1k,0,1.0,24.2732,8.4915,34.354869291690775,0.03,9.111416861542054,34.98287699774152,-25.124596233021187,24.2732\pm{8.4915},24.2732+-8.4915
103,,cub,hivit_base_patch16_224_miil.in21k,0,1.0,16.2475,5.8988,26.71194582059148,0.1,9.362283469543527,36.30569555101934,-17.333275650405003,16.2475\pm{5.8988},16.2475+-5.8988
103,,cub,hideit3_base_patch16_224.fb_in1k,0,1.0,26.27,7.8235,35.20203026929266,0.03,11.011877269832318,29.78112420643327,-23.172674689892492,26.27\pm{7.8235},26.27+-7.8235
103,,cub,hideit3_base_patch16_224.fb_in22k_ft_in1k,0,1.0,37.6435,14.546,55.28173065547815,0.03,10.36753254540475,38.641449261510104,-43.25157534335438,37.6435\pm{14.546},37.6435+-14.546
103,,cub,hivit_base_patch16_224.in1k_mocov3,0,1.0,19.1611,5.0027,24.86464061089584,0.03,10.681196834672749,26.108754088924197,-14.747057303672118,19.1611\pm{5.0027},19.1611+-5.0027
103,,cub,hivit_base_patch16_224.dino,0,1.0,16.8487,6.2347,24.362097102231388,0.0001,6.331140681391306,37.00395804433374,-18.33399885956469,16.8487\pm{6.2347},16.8487+-6.2347
103,,cub,hivit_base_patch16_clip_224.laion2b,0,1.0,11.8809,6.917,22.890362541142608,5e-05,6.063419986030555,58.21958097982306,-20.168891291191994,11.8809\pm{6.917},11.8809+-6.917
103,,cub,hivit_base_patch16_siglip_224.v2_webli,0,1.0,14.355,5.8402,22.436436592168363,0.03,5.533164468342676,40.684256534670226,-17.113831215739157,14.355\pm{5.8402},14.355+-5.8402
103,,cub,hivit_base_patch16_224.mae,0,1.0,11.076,2.4078,14.702517255182226,0.0001,8.139713901867076,21.738628825590755,-7.005911943187277,11.076\pm{2.4078},11.076+-2.4078
103,,all,hiresnet50.tv_in1k,0,1.0,17.4946,4.6053,24.4702711725421,5e-05,7.250099338451411,26.324197834572704,-13.552695227441346,17.4946\pm{4.6053},17.4946+-4.6053
103,,all,hiresnet50.tv_in1k,0,3.0,44.6673,9.5798,56.28730384840397,5e-05,20.523740764689396,21.447072406112767,-28.52504121738769,44.6673\pm{9.5798},44.6673+-9.5798
103,,all,hiresnet50.tv_in1k,0,5.0,54.2048,4.5091,59.32054743935932,0.0001,43.04276581504305,8.318593716684376,-13.444046595377358,54.2048\pm{4.5091},54.2048+-4.5091
103,,all,hiresnet50.tv2_in1k,0,1.0,17.1841,4.5722,26.128778192107426,5e-05,9.050991716234783,26.60713391157783,-13.450507536782915,17.1841\pm{4.5722},17.1841+-4.5722
103,,all,hiresnet50.tv2_in1k,0,3.0,45.82,6.8105,57.50428239671604,5e-05,35.33589061697304,14.863695027471827,-20.282979923840767,45.82\pm{6.8105},45.82+-6.8105
103,,all,hiresnet50.tv2_in1k,0,5.0,54.7326,2.5978,58.60278335525861,0.0001,50.04962034665005,4.746355671933896,-7.7459518968207535,54.7326\pm{2.5978},54.7326+-2.5978
103,,all,hiresnet50.gluon_in1k,0,1.0,18.726,5.3837,28.844311988604048,5e-05,8.465031348485354,28.749692057016247,-15.863541479333342,18.726\pm{5.3837},18.726+-5.3837
103,,all,hiresnet50.gluon_in1k,0,3.0,46.3273,9.1602,57.85432882648555,0.01,25.05813849846287,19.7728666493468,-27.28300435865683,46.3273\pm{9.1602},46.3273+-9.1602
103,,all,hiresnet50.gluon_in1k,0,5.0,54.8743,3.1198,58.67894481755868,0.03,48.08557778854809,5.685436610963209,-9.302681989257447,54.8743\pm{3.1198},54.8743+-3.1198
103,,all,hiresnet50.in21k_miil,0,1.0,22.2207,9.8163,41.621492850787845,5e-05,9.052205010297833,44.17640763980748,-29.007181417727214,22.2207\pm{9.8163},22.2207+-9.8163
103,,all,hiresnet50.in21k_miil,0,3.0,48.7026,11.5411,68.62506300025444,0.03,34.62115442313463,23.697175473026938,-34.386455756868976,48.7026\pm{11.5411},48.7026+-11.5411
103,,all,hiresnet50.in21k_miil,0,5.0,53.4273,3.3341,58.000415426158,0.0005,47.66784370744767,6.2404271857612565,-9.939864587574654,53.4273\pm{3.3341},53.4273+-3.3341
103,,all,hiresnet50.a1_in1k,0,1.0,16.0722,4.855,23.853638457137947,0.0005,7.880344939502124,30.207285906914844,-14.262834751933706,16.0722\pm{4.855},16.0722+-4.855
103,,all,hiresnet50.a1_in1k,0,3.0,36.6505,6.4126,44.38136121304439,0.0005,24.997115096125,17.496745700563267,-19.062972773462754,36.6505\pm{6.4126},36.6505+-6.4126
103,,all,hiresnet50.a1_in1k,0,5.0,47.3833,6.4149,55.59094370975559,0.001,35.66433566433567,13.538292572237998,-19.10927700039039,47.3833\pm{6.4149},47.3833+-6.4149
103,,all,hiresnet50.fb_swsl_ig1b_ft_in1k,0,1.0,22.0888,6.613,31.790860222895304,0.01,7.575990123786326,29.93808128696877,-19.539496960530297,22.0888\pm{6.613},22.0888+-6.613
103,,all,hiresnet50.fb_swsl_ig1b_ft_in1k,0,3.0,49.4879,7.4453,55.94174802095594,0.0001,32.38708486233239,15.044624766647402,-22.18534763319717,49.4879\pm{7.4453},49.4879+-7.4453
103,,all,hiresnet50.fb_swsl_ig1b_ft_in1k,0,5.0,59.1761,8.9085,65.45269911606546,0.01,35.973597359735976,15.054145735760043,-26.57481465447386,59.1761\pm{8.9085},59.1761+-8.9085
103,,all,hiresnet50.fb_ssl_yfcc100m_ft_in1k,0,1.0,20.4263,6.391,30.224969654539827,0.01,7.707086547298752,31.287901206589396,-18.860046828098596,20.4263\pm{6.391},20.4263+-6.391
103,,all,hiresnet50.fb_ssl_yfcc100m_ft_in1k,0,3.0,46.2409,6.0153,52.35754344665236,0.0001,33.24101640933324,13.008522880180774,-17.915671322499026,46.2409\pm{6.0153},46.2409+-6.0153
103,,all,hiresnet50.fb_ssl_yfcc100m_ft_in1k,0,5.0,56.9018,6.5506,63.366336633663366,0.03,40.63560202174064,11.512138920337502,-19.536736609891076,56.9018\pm{6.5506},56.9018+-6.5506
103,,all,hiresnet50.in1k_supcon,0,1.0,18.9794,4.7201,25.03404186572504,5e-05,7.220676957422478,24.869788412615492,-13.911721368727537,18.9794\pm{4.7201},18.9794+-4.7201
103,,all,hiresnet50.in1k_supcon,0,3.0,46.2882,5.6979,51.45745343765146,0.0001,32.772508020032774,12.30959171764392,-16.970557299427455,46.2882\pm{5.6979},46.2882+-5.6979
103,,all,hiresnet50.in1k_supcon,0,5.0,57.347,6.0189,62.618569549262624,5e-05,41.92111518844192,10.495512403160772,-17.951642718694874,57.347\pm{6.0189},57.347+-6.0189
103,,all,hiresnet50.in1k_swav,0,1.0,15.0817,3.3972,20.582058205820587,0.0001,8.805845650795769,22.525488891919814,-9.966392727128932,15.0817\pm{3.3972},15.0817+-3.3972
103,,all,hiresnet50.in1k_swav,0,3.0,39.8955,3.4624,44.77140021694478,0.0005,33.34256502573335,8.678626831626044,-10.30034569869456,39.8955\pm{3.4624},39.8955+-3.4624
103,,all,hiresnet50.in1k_swav,0,5.0,52.8581,3.8859,57.33111772715733,0.0005,45.560709917145566,7.351620848757923,-11.584272141371716,52.8581\pm{3.8859},52.8581+-3.8859
103,,all,hiresnet50.in1k_mocov3,0,1.0,17.5701,3.5315,22.415855158566167,0.0001,11.213567054213012,20.099198683608353,-10.393366150918162,17.5701\pm{3.5315},17.5701+-3.5315
103,,all,hiresnet50.in1k_mocov3,0,3.0,42.8567,3.0079,47.06778370144707,0.0005,37.62837822243763,7.018561211282794,-8.953595496853087,42.8567\pm{3.0079},42.8567+-3.0079
103,,all,hiresnet50.in1k_mocov3,0,5.0,54.4162,2.9167,59.07590759075908,0.0005,49.14953033764915,5.360000150266948,-8.696526948784259,54.4162\pm{2.9167},54.4162+-2.9167
103,,all,hiresnet50.in1k_spark,0,1.0,8.7914,2.8893,15.227676613815229,0.0001,3.937017905187135,32.86453626049147,-8.339162126735358,8.7914\pm{2.8893},8.7914+-2.8893
103,,all,hiresnet50.in1k_spark,0,3.0,25.2069,8.5001,37.73223476193773,5e-05,14.74070483971474,33.721418784512,-25.163164114624006,25.2069\pm{8.5001},25.2069+-8.5001
103,,all,hiresnet50.in1k_spark,0,5.0,36.164,10.7524,50.686607122250685,5e-05,22.654573149622657,29.73235152928153,-31.959900211639052,36.164\pm{10.7524},36.164+-10.7524
103,,all,hivit_base_patch16_224.orig_in21k,0,1.0,19.9635,18.4676,65.35148064778036,0.03,3.731728549719274,92.50681482626538,-54.4777450187066,19.9635\pm{18.4676},19.9635+-18.4676
103,,all,hivit_base_patch16_224.orig_in21k,0,3.0,22.3811,4.7662,27.39043135082739,0.03,12.866671282512868,21.29547001033982,-14.085516561079906,22.3811\pm{4.7662},22.3811+-4.7662
103,,all,hivit_base_patch16_224.orig_in21k,0,5.0,32.0787,7.9502,40.70253179164071,0.0001,18.521082877518523,24.783528747281398,-23.602900672505243,32.0787\pm{7.9502},32.0787+-7.9502
103,,all,hideit_base_patch16_224.fb_in1k,0,1.0,15.5597,8.1986,34.354869291690775,0.03,3.889578107321926,52.691174301858204,-24.06889381711104,15.5597\pm{8.1986},15.5597+-8.1986
103,,all,hideit_base_patch16_224.fb_in1k,0,3.0,26.7419,6.0642,33.78107041473378,0.0001,15.41923423111542,22.676642600774013,-17.96573221105994,26.7419\pm{6.0642},26.7419+-6.0642
103,,all,hideit_base_patch16_224.fb_in1k,0,5.0,38.8373,10.7621,47.762468554547766,5e-05,14.071407140714072,27.710816146377315,-32.00926391829862,38.8373\pm{10.7621},38.8373+-10.7621
103,,all,hivit_base_patch16_224_miil.in21k,0,1.0,9.8305,5.9395,26.71194582059148,0.1,4.092622868773147,60.418933072022604,-17.21431270990163,9.8305\pm{5.9395},9.8305+-5.9395
103,,all,hivit_base_patch16_224_miil.in21k,0,3.0,15.9353,2.8976,19.41194119411941,0.0001,11.294975651411296,18.183620920626467,-8.510999698053826,15.9353\pm{2.8976},15.9353+-2.8976
103,,all,hivit_base_patch16_224_miil.in21k,0,5.0,23.8351,5.3788,30.1968658404302,0.03,17.286344019017285,22.566669182627454,-15.910681434157594,23.8351\pm{5.3788},23.8351+-5.3788
103,,all,hideit3_base_patch16_224.fb_in1k,0,1.0,18.1219,7.9083,35.20203026929266,0.03,4.253323667423964,43.63919785749902,-23.28838056499984,18.1219\pm{7.9083},18.1219+-7.9083
103,,all,hideit3_base_patch16_224.fb_in1k,0,3.0,32.8863,10.1444,41.50799695354152,0.03,9.471716402409472,30.84680201307435,-30.124637008249806,32.8863\pm{10.1444},32.8863+-10.1444
103,,all,hideit3_base_patch16_224.fb_in1k,0,5.0,43.7626,14.4606,55.22859978305523,5e-05,8.405455930208406,33.043315854788794,-43.051416243025166,43.7626\pm{14.4606},43.7626+-14.4606
103,,all,hideit3_base_patch16_224.fb_in22k_ft_in1k,0,1.0,21.594,14.4486,55.28173065547815,0.03,4.472747898726344,66.91008571030278,-42.67659533888938,21.594\pm{14.4486},21.594+-14.4486
103,,all,hideit3_base_patch16_224.fb_in22k_ft_in1k,0,3.0,32.1752,10.3917,42.34577303884235,0.0001,9.143991322209144,32.29718698920067,-30.85209863165506,32.1752\pm{10.3917},32.1752+-10.3917
103,,all,hideit3_base_patch16_224.fb_in22k_ft_in1k,0,5.0,44.3585,15.0456,56.246393870156254,0.03,9.427865863509428,33.918230788283346,-44.79768590328415,44.3585\pm{15.0456},44.3585+-15.0456
103,,all,hivit_base_patch16_224.in1k_mocov3,0,1.0,12.6344,5.8728,24.86464061089584,0.03,4.037660647717035,46.48303200521842,-17.15370719911065,12.6344\pm{5.8728},12.6344+-5.8728
103,,all,hivit_base_patch16_224.in1k_mocov3,0,3.0,24.6325,5.3904,34.13187472593413,0.0001,14.509912529714512,21.883357943405237,-15.952396727978817,24.6325\pm{5.3904},24.6325+-5.3904
103,,all,hivit_base_patch16_224.in1k_mocov3,0,5.0,35.0144,9.5039,46.377714694546384,5e-05,13.66059682891366,27.142861472345924,-28.240321613175805,35.0144\pm{9.5039},35.0144+-9.5039
103,,all,hivit_base_patch16_224.dino,0,1.0,11.8706,5.9837,24.362097102231388,0.0001,2.4727539651966595,50.40778723159073,-17.44698764180315,11.8706\pm{5.9837},11.8706+-5.9837
103,,all,hivit_base_patch16_224.dino,0,3.0,23.8108,11.1811,38.65078815573865,5e-05,6.210621062106212,46.957884979164966,-33.073625424254246,23.8108\pm{11.1811},23.8108+-11.1811
103,,all,hivit_base_patch16_224.dino,0,5.0,28.6875,18.0651,50.1996353481502,1e-05,7.747697846707748,62.971957954231804,-53.56549175959092,28.6875\pm{18.0651},28.6875+-18.0651
103,,all,hivit_base_patch16_clip_224.laion2b,0,1.0,10.7669,6.8566,22.890362541142608,5e-05,2.2200854765667417,63.68220057366546,-19.932926417063072,10.7669\pm{6.8566},10.7669+-6.8566
103,,all,hivit_base_patch16_clip_224.laion2b,0,3.0,21.7046,15.4742,44.52214452214453,1e-05,6.494495603406495,71.29465862524779,-45.709783288100525,21.7046\pm{15.4742},21.7046+-15.4742
103,,all,hivit_base_patch16_clip_224.laion2b,0,5.0,24.6505,19.4246,55.3024533222553,1e-05,5.785963211705786,78.80027733983081,-57.48590169321285,24.6505\pm{19.4246},24.6505+-19.4246
103,,all,hivit_base_patch16_siglip_224.v2_webli,0,1.0,10.7615,5.0645,22.436436592168363,0.03,2.135094227450171,47.06113512955347,-14.722788804435897,10.7615\pm{5.0645},10.7615+-5.0645
103,,all,hivit_base_patch16_siglip_224.v2_webli,0,3.0,23.7372,11.7188,42.26730365344227,0.03,6.517574834406518,49.3689906453691,-34.66278767345947,23.7372\pm{11.7188},23.7372+-11.7188
103,,all,hivit_base_patch16_siglip_224.v2_webli,0,5.0,34.7744,20.6898,63.71483302176371,0.01,7.52844515220753,59.49708267002046,-61.47429064406532,34.7744\pm{20.6898},34.7744+-20.6898
103,,all,hivit_base_patch16_224.mae,0,1.0,7.9199,3.0339,14.702517255182226,0.0001,3.611491108071135,38.30764442274343,-8.718652283166119,7.9199\pm{3.0339},7.9199+-3.0339
103,,all,hivit_base_patch16_224.mae,0,3.0,17.7809,7.2714,29.882988298829886,0.0001,8.363913314408364,40.89461078417566,-21.405382623344604,17.7809\pm{7.2714},17.7809+-7.2714
103,,all,hivit_base_patch16_224.mae,0,5.0,24.9207,14.1094,44.87294883334488,5e-05,8.313139006208313,56.617016509685435,-41.761939131443505,24.9207\pm{14.1094},24.9207+-14.1094
